nome_comum,grupo_quimico,classe,url_agrofit
permetrina,piretróide,"['Formicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=198
"Phthorimaea operculella granulovirus (PhopGV-V65) , isolado ID243",Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=856
Phytoseiulus macropilis,Ácaros Vivos,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=682
picloram,ácido piridinocarboxílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=202
picloram-trietanolamina,ácido piridinocarboxílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=633
picloram-triisopropanolamina,ácido piridinocarboxílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=634
Picoxistrobina,estrobilurina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=379
Pidiflumetofen,carboxamida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=708
pimetrozina,piridina azometina,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=471
Pinoxaden,Fenilpirazol,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=661
piraclostrobina,estrobilurina,"['Fungicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=304
piraflufem,Fenilpirazol,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=373
pirazossulfurom-etílico,sulfoniluréia,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=203
piridabem,piridazinona,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=219
pirimetanil,anilinopirimidina,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=220
pirimifós-metílico,organofosforado,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=206
piriofenone,Benzoylpyridine,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=694
piriproxifem,éter piridiloxipropílico,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=207
Piritiobaque-sódico,análogo de ácido pirimidiniloxibenzóico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=221
Piroxassulfona,pirazol,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=989
Piroxassulfona,pirazol,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=691
piroxsulam,triazolopirimidina sulfonanilida,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=603
Pochonia chlamydosporia CCT 8030,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=981
Pochonia chlamydosporia cepa URM 8121,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=959
"Pochonia chlamydosporia, cepa Pc 10",Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1044
"Pochonia chlamydosporia, isolado CCT 4077",Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=964
"Priestia  megaterium, CBMAI 2940",Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1051
"Priestia megaterium , Cepa PM60",Biológico,"['Fungicida microbiológico', 'Nematicida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1016
"Priestia megaterium, cepa CCT 1623",Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1047
"Priestia megaterium, isolado CCT 7987",Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=922
procimidona,dicarboximida,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=209
Proexadiona cálcica,Ciclohexadiona,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=605
profenofós,organofosforado,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=210
profoxidim,oxima ciclohexanodiona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=48
prometrina,triazina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=211
propanil,anilida,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=213
propaquizafope,ácido ariloxifenoxipropiônico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=214
propargito,sulfito de alquila,['Acaricida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=215
propiconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=216
propinebe,alquilenobis(ditiocarbamato),['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=283
Protioconazol,Triazolinthione,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=580
Pseudomonas chlororaphis isolado CCTB19,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=836
Pseudomonas fluorescens isolado CCTB03,Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=837
"Pseudomonas fluorescens, cepa CCT 7393",Biológico,['Fungicida microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1087
"Pseudomonas fluorescens, cepa CCT 7997",Biológico,['Fungicida microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=937
"Pseudomonas glycinis, Cepa SYM34326",Biológico,"['Fungicida microbiológico', 'Nematicida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1019
"Pseudomonas oryzihabitans, Cepa SYM23945",Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=890
Pupa estéril de macho de Ceratitis capitata linhagem tsl,Biológico,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=637
Purpureocillium lilacinum,Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=998
Purpureocillium lilacinum,Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=819
Purpureocillium lilacinum CCT 8029,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=973
Purpureocillium lilacinum Cepa CBMAI 2833,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=1064
Purpureocillium lilacinum isolado PUR 1709,Biológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=963
"Purpureocillium lilacinum, isolado BV05",Produto Microbiológico,['Nematicida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=871
quincloraque,ácido quinolinocarboxílico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=223
Quitosana,Polissacarídeo,['Regulador de Crescimento'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=983
quizalofope-P-etílico,ácido ariloxifenoxipropiônico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=226
quizalofope-P-tefurílico,ácido ariloxifenoxipropiônico,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=227
"Reynoutria sachalinensis, Extrato de raíz e caule",Antraquinona,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=703
"Rheum palmatum L., Extrato de",extrato vegetal,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=872
rincoforol,álcool alifático,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=284
S-metolacloro,cloroacetanilida,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=285
saflufenacil,pirimidinadiona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=600
serricornim,cetona alifática,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=228
setoxidim,oxima ciclohexanodiona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=229
Silicato de alumínio anidro,Silicone,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=968
Simazina,triazina,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=230
"Sophora flavescens, Extrato de Sementes",Alcalóides Quinolizidínicos,"['Acaricida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=711
sordidim,cetal bicíclico,['Feromônio'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=286
Spodoptera frugiperda multiple nucleopolyhedrovirus (SfMNPV),Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=709
Spodoptera littoralis nucleopolyhedrovirus (SpliNPV),Produto Microbiológico,['Inseticida Microbiológico'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=874
Steinernema carpocapsae,Nematóides entomopatogênicos,"['Agente Biológico de Controle', 'Inseticida Microbiológico']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=840
Stratiolaelaps scimitus,Ácaros Vivos,['Agente Biológico de Controle'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=704
sulfato de cobre,inorgânico,"['Bactericida', 'Fungicida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=287
sulfentrazona,triazolona,['Herbicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=233
sulfluramida,sulfonamida fluoroalifática,"['Formicida', 'Inseticida']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=234
sulfometurom-metílico,sulfoniluréia,"['Herbicida', 'Regulador de Crescimento']",https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=235
sulfoxaflor,sulfoxaminas,['Inseticida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=674
"Swinglea glutinosa (Terpenos),&nbsp;Extrato de",Derivado vegetal,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=878
tebuconazol,triazol,['Fungicida'],https://agrofit.agricultura.gov.br/agrofit_cons/!ap_ing_ativo_detalhe_cons?p_id_ingrediente_ativo=237
